company_name,jd,job_tag,job_title,salary,skill_cata_tag,url
Swifteam Inc.,"Swifteam helps you manage the remote team's onboarding/offboarding and device purchasing, financing, approvals, storage, logistics, and management.|||We’re looking for people with a strong background or interest in building successful products or systems; you’re comfortable in dealing with lots of moving pieces; you have exquisite attention to detail, and you’re comfortable learning new technologies. Software engineering and innovation are at the core of our team.|||As a QA Engineer, you will build the core of the QA process, and contribute to the products and APIs in a spectacularly robust fashion.|||Swifteam was launched in 2022 and accelerated by the Y Combinator program. We were building a language learning product and decided to pivot the team to focus on solving the biggest issue we faced as a remote team.|||We look at Swifteam as a constant work in progress. We’re here to support each other in our curiosity and creativity – which we pursue thoughtful discussion and knowledge-sharing among a diverse set of peers and colleagues.|||We want to hear from you and share with you our vision. We will love to connect people passionate about remote work and productivity solutions as much as we do.",軟體測試工程師,QA Engineer,30k - 60k USD Annually,JavaScript|||RESTful APIs|||Graphql|||Python,https://meet.jobs/zh-TW/jobs/36157-qa-engineer
視訊面試,1. Android及iOS APP 功能測試與規格驗證。|||2. 後臺系統功能測試|||3. 進行測試腳本規劃、執行、管理與問題追蹤。|||4. 問題重現與解析。|||5. 針對遊戲可玩性提出改善優化建議。|||【加分條件】|||1.若具備自動化測試工具(框架)導入及使用之經驗者尤佳|||2.若附上自薦信(Cover Letter)尤佳|||★ 薪資獎金★ 存下人生第N桶金|||提供具競爭力的薪資|||生日及婚喪喜慶各類禮金 人才介紹獎金制度|||★ 保險福利 ★ 勞基法有的一定有，勞基法沒有的我們也有！ 團體保險(內含壽險、意外險、醫療險...等) 新人到職即預給特休 旅遊補助+有薪假 員工健康檢查補助|||★ 吃吃喝喝 ★ 吃貨看過來 免費供應專業廚師現煮午餐及晚餐→營養滿分 專業咖啡機現煮咖啡、豆漿鮮奶→無限暢飲 多樣化零食、當季新鮮水果→無料放題 部門聚餐補助→增加同仁情(ㄊㄧˇ)感(ㄓㄨㄥˋ)|||★ 邊玩邊學 ★ 活到老 動到老 學到老 玩到老 多元化教育訓練及費用補助、進修書籍補助 各種運動社團，培養運動好習慣 設有健身室，鼓勵同仁保持健康體態 不定期舉辦歡樂家庭日，邀請同仁及眷屬一同吃喝玩樂,軟體測試工程師,(APP)遊戲測試工程師,420k - 700k TWD Annually,QA Testing,https://meet.jobs/zh-TW/jobs/38625-app%E9%81%8A%E6%88%B2%E6%B8%AC%E8%A9%A6%E5%B7%A5%E7%A8%8B%E5%B8%AB-%E8%A6%96%E8%A8%8A%E9%9D%A2%E8%A9%A6
愛卡拉 iKala,"【Responsibilities】　|||1. Participate in the complete development lifecycle process as a core member of the development team.|||2. Develop, implement, and sustain test automation processes, practices, and controls in support of application and system requirements, development, and test activities throughout the SDLC.|||3. Lead and consult on test automation strategy, requirement, design, implementation, and execution.|||4. Create high-quality, maintainable scripts for automated test cases and the frameworks to execute and report them.|||5. Coordinate, develop, and maintain all test activities.|||6. Manage defects, ricks and scrum activities as a quality consultant in the team.|||7. Write and execute automated and manual tests as needed to provide an ongoing measure of the quality of the product.|||8. Ensure automated tests are integrated into CI/CD processes.|||9. Design, develop, and maintain automation systems and tools to be used by development and QA members.|||10. Evaluate the automated and manual test suites regularly to ensure we can keep balance between coverage and fast feedback cycles.|||【Requirements】|||1. 3-5 years of web application, API service or mobile app testing experience.|||2. Over 3 years of experience in automating tests by using Node.js/Python, use open source test frameworks (Selenium/Appium/Cypress/WebdriverIO) for automated program development.|||3. Experience in writing clear, concise and comprehensive test plans and test cases.|||4. Strong knowledge of software QA methodologies, tools and processes.|||5. Hands-on experience with both white box and black box testing.|||6. Experience working in an Agile/Scrum development process.|||【Pluses】|||1. Experienced in testing EC/ERP/Billing systems.|||2. Experience in Docker, Jenkins, and cloud platform.|||3. Familiar with DB operation and ETL.|||4. Experience in information security protection and performance testing.|||More Info>>>https://ikala.tv/zh-tw/",軟體測試工程師,【QA Team】軟體測試工程師 Software Development Engineer in Test (SDET),70k+ TWD Monthly,功能測試(function test)|||python|||nodejs|||QA Testing|||QA Engineering,https://meet.jobs/zh-TW/jobs/39335-qa-team%E8%BB%9F%E9%AB%94%E6%B8%AC%E8%A9%A6%E5%B7%A5%E7%A8%8B%E5%B8%AB-software-development-engineer-in-test-sdet
自力耕生股份有限公司,"汪喵星球正在尋找軟體測試工程師，沒錯！就是要來Debug！|||汪喵星球成立於2015年，於2020年茁壯為百人團隊，我們仍努力保有新創團隊獨有的扁平溝通與團隊合作模式。隨著汪喵星球的茁壯，越來越多的用戶帶來更多的技術挑戰，從高承載量的服務平台、可乘載高併發流量的雲端架構，快速的Feature迭代、大量數據的分析，許多技術的挑戰等著你來征服！為了提供更好的購物體驗，歡迎喜歡挑戰、與追求技術成長的夥伴加入！|||汪喵飛速成長的使用量和團隊，所帶來的技術挑戰與新功能拓展的需求，不論是喜歡設計架構或是程式設計的你，都可以找到有興趣的問題來解決。我們定期舉辦讀書會，工作把握82效率法則，認真工作快樂玩，印證所學。|||遇到問題的時候，不只有團隊內部資深夥伴的支持，我們也有來自美國矽谷Facebook, Google, Linkedin 等公司的顧問夥伴可定期研討，讓大家在遇到難題的時候不會一個人卡死在難關上，一起享受功成名就。|||團隊每個人都有能夠表達意見的機會，定期回顧一起走過的路，並思考未來怎麼做得更好，讓團隊和每個人一起進步，一起打造更好的團隊。公司也有內訓與外訓的經費，讓技術的職涯持續成長。|||560K TWD / 年薪 起跳，若能力超過，歡迎面議 。",軟體測試工程師,QA Test Engineer 測試工程師,560k+ TWD Annually,"Selenium, Nightwatch, JS|||Root Cause Analysis|||debug",https://meet.jobs/zh-TW/jobs/35043-qa-test-engineer-%E6%B8%AC%E8%A9%A6%E5%B7%A5%E7%A8%8B%E5%B8%AB
富邦人壽保險股份有限公司,職務內容：|||1. 規劃及管理企業內部服務相關系統之專案執行與開發及維護。|||2. 需求分析、設計以及程式撰寫、測試。|||3. 系統維運及問題處理 。|||條件要求：大學(含)以上學歷，資訊、金融、會計科系相關尤佳，具6年以上工作經驗。|||其他資格條件：|||◆必要條件|||1. 6 年以上 Java Web programming 經驗、 2 年以上獨立負責專案系統分析的實務經驗。|||2. 能獨立主持需求訪談會議，並能精確捕捉使用者需求。|||3. 熟悉關聯式資料庫SQL 指令碼及 schema 設計，具完整系統資料庫規劃經驗。|||4. 具備會計/金融商品知識(債券/票券/衍生性商品股票基金等) 。|||5. 具備清晰的邏輯能力，主動積極，獨立作業，並具良好溝通及協調能力。|||6. 具備軟體整合測試、測試計劃及測試報告撰寫經驗。|||7. 具備敏銳的需求理解和技術理解能力，為專案提供合理有效的解決方案。|||◆加分條件|||1. 熟悉軟體專案規劃建置流程，能帶動團隊執力專案者。|||2. 具備簡報能力與規劃文件撰寫能力。|||3. 具備品質專案管理觀念。|||4. 面試時攜帶曾經完成之SA 文件。|||5. 具金融領域系統相關分析設計經驗佳。,軟體測試工程師,資深系統分析師(投資系統二科),50k - 80k TWD Monthly,,https://meet.jobs/en/jobs/36756-%E8%B3%87%E6%B7%B1%E7%B3%BB%E7%B5%B1%E5%88%86%E6%9E%90%E5%B8%AB%E6%8A%95%E8%B3%87%E7%B3%BB%E7%B5%B1%E4%BA%8C%E7%A7%91
OpenNet Limited 開網有限公司,"
● Responsible for reviewing overall QA planning, monitoring project progress, helping identify risks and providing improvement suggestions.|||● Testing (black box, white box, integration, and performance) of the Web and Android / iOS platforms|||● Create automated Web / Mobile / API test cases|||● Track and analyse automated tests to improve test efficiency|||● Track and record product issues and analyse the problems through various tools, giving feedback to relevant personnel to make corrections|||● Share test-related information with other team members|||● Develop automated tests and test frameworks|||● Identify and execute on opportunities to improve or establish quality processes|||● Write test plans / test cases and output test reports according to feature requirements|||● 8+ years of testing experience|||● Management experience in a team-oriented workplace|||● Working knowledge of a programming language (e.g. Python / Java)|||● Familiarity with Web / Android / iOS manual testing • Familiarity with various tests (function / integration / regression / stress / API)|||● Familiarity with Automation testing knowledge with REST APIs|||● Familiarity with Automation testing knowledge with Mobile UI / Function|||● Docker and Kubernetes experience would be advantageous Our Stack|||● Simulate user needs and actual usage scenarios from a user perspective|||● Review designs and code done by others and provide constructive feedback|||1. Online test: 50 mins|||2. On-site interview: 100 mins|||3. Interview result within 24 hrs",軟體測試工程師,QA Automation Lead 自動化測試主管,1.2m - 2m TWD Annually,Android|||iOS|||Java|||Python|||功能測試(function test)|||使用者測試(Usability test|||問題追蹤處理(Bug tracking)|||軟體整合測試,https://meet.jobs/en/jobs/29225-qa-automation-lead-%E8%87%AA%E5%8B%95%E5%8C%96%E6%B8%AC%E8%A9%A6%E4%B8%BB%E7%AE%A1
TOP PATH 英屬維京群島商祥捷國際開發股份有限公司台灣分公司,"1、負責遊戲後端功能開發|||2、能根據設計實現遊戲後端功能的開發。|||3、能根據需求實現管理頁面的開發|||1.擅長工具：JavaScript,Node.js|||2.熟悉ES6,ES7規範|||3. 2年以上後端開發經驗|||4.熟悉MongoDB、PostgreSQL等資料庫技術|||5.熟悉版本管理工具 Git|||6.熟悉物件導向設計，具有良好的程式編寫習慣|||7.善於溝通，良好的團隊合作精神|||8.高度責任感，工作細心，能夠承受壓力下工作並保證工作品質",軟體測試工程師,遊戲後端開發工程師 Backend Engineer,800k - 1m TWD Annually,javascript/html/css|||node,https://meet.jobs/en/jobs/39296-%E9%81%8A%E6%88%B2%E5%BE%8C%E7%AB%AF%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB-backend-engineer
以恩資訊,工作內容：|||1. 3年以上相關工作經驗|||2. 測試軟體正確性、相容性、效能等，含邊界測試及壓力測試|||3. 撰寫測試計畫(含test case)|||4. 分析測試資料，並與客戶與研發單位溝通、重製問題|||5. 自動化測試導入與應用,軟體測試工程師,Quality Assurance Engineer | 軟體測試工程師,60k+ TWD Monthly,軟體測試|||自動化測試,https://meet.jobs/en/jobs/36931-quality-assurance-engineer-%E8%BB%9F%E9%AB%94%E6%B8%AC%E8%A9%A6%E5%B7%A5%E7%A8%8B%E5%B8%AB
Ackcio,"We are looking for a QA Engineer for our Embedded Team. You will be responsible for creating and executing test plans to ensure highest levels of quality for our firmware releases and all software supporting the manufacturing and automated testing of the hardware/firmware. To be successful in this role, you must have in-depth knowledge of the latest quality assurance and quality control procedures and practices in embedded development.|||Collaborating with product teams to proactively define and maintain test plans and testing specifications for functional, regression, and performance testing|||Monitoring release quality and making recommendations regarding risks and stability of new features|||Assisting in shaping the embedded QA process by suggesting improvements, best practices, and new approaches to testing workflows|||Perform product functionality test, debug failure, and track anomalies|||Fostering a DevOps culture and product ownership amongst team|||CI / CD",軟體測試工程師,Embedded QA Engineer,72k - 108k SGD Annually,,https://meet.jobs/en/jobs/28948-embedded-qa-engineer
Leadbook,"|||About Leadbook|||Leadbook is the game-changing Marketing Tech Platform for Lead Generation, powered by Artificial Intelligence, Data-Mining and Social Networks. We aggregate data from the Internet to create a customer intelligence database with millions of verified contacts, generate leads with our proprietary email campaigns infrastructure and recommend new opportunities with predictive analytics.|||Job Overview|||We are looking for an experienced backend engineer to help us advance our data acquisition and processing pipelines. If you are an outstanding Python engineer who is enthusiastic about problem solving, learning new technologies and enjoys challenges, we are interested in talking to you.|||Responsibilities|||Qualifications|||Good to have",軟體測試工程師,"Senior Data Quality Engineer (Analytics, Python, Remote)",20m - 40m IDR Monthly,,https://meet.jobs/en/jobs/29081-senior-data-quality-engineer-analytics-python-remote
智鈦星平台服務有限公司,*負責iPhone/Android/Web各平台軟體測試，如功能性測試、整合性/相容性測試、使用測試…確保專案成效。|||【工作說明】|||1. 依據專案需求擬定測試計劃，並規劃合理有效之測試時程。|||2. 理解團隊方向，測試分析、執行及跟進專案項目。|||3. 設計與撰寫測試計劃與測試案例。|||4. Bug管理提交與追蹤修正進度。|||5. 根據測試過程與結果，提供改善建議及相關測試報告。|||【期望技術】|||1. 熟悉常用之自動化測試工具，能獨立完成自動化測試 (優先考量)。|||2. 精通測試流程與測試案例設計之方法，能撰寫清楚完備之測試案例報告。|||3. 具測試實務經驗如(功能性、整合、使用、問題追蹤處理)等。|||【加分條件】,軟體測試工程師,測試工程師 Quality Assurance Engineer,700k - 1.4m TWD Annually,Android|||iOS|||HTML,https://meet.jobs/en/jobs/27082-%E6%B8%AC%E8%A9%A6%E5%B7%A5%E7%A8%8B%E5%B8%AB-quality-assurance-engineer
堅果科技有限公司,"職務說明:|||1. 根據產品文件撰寫測試計畫書(Test Plan)及測試案例(Test Case)。|||2. 依據專案需求獨立完成測試環境建立及規劃測試工作。|||3. 執行iOS/Android/Web 軟體測試並針對有問題部分主動與PM/RD進行討論。|||4. 熟悉SQL Command及實務呼叫server API經驗。|||5. 分析整合測試結果數據，依據專案時程安排遞交測試報告(Test Report)。|||6. 釐清問題、適時提出有效改善建議以保障產品架構合理性且有利於產品的優化建議意見。|||7.具備功能測試(Function testing)、整合測試(Integration testing)、使用者測試(Usability testing)、問題追蹤處理(Bug tracking)等測試實務經驗三年以上。|||*可獨立作業|||【加分條件】|||1.熟悉自動化測試框架 (Selenium, Appium etc.)。|||2.具撰寫自動化測試程式經驗。|||3.熟悉效能/壓力/負載測試工具與方法 (Jmeter, Locust etc.)。|||4.熟悉網路除錯工具 (Fiddler, Wireshark)。",軟體測試工程師,【採線上面談】資深軟體測試工程師,50k - 85k TWD Monthly,html|||javascript|||css|||reactJs,https://meet.jobs/en/jobs/37306-%E6%8E%A1%E7%B7%9A%E4%B8%8A%E9%9D%A2%E8%AB%87%E8%B3%87%E6%B7%B1%E8%BB%9F%E9%AB%94%E6%B8%AC%E8%A9%A6%E5%B7%A5%E7%A8%8B%E5%B8%AB
英屬維京群島商幫你優(股)公司台灣分公司,【工作內容】|||- 測試計劃(test plan)規劃、撰寫測試案例（E2E）、建置、維護測試環境|||- 開發、維護Web及APP自動化測試腳本|||- 協助開發與維護Web及APP系統壓力測試與效能測試|||- 偶爾會需要協助手動測試|||- 追蹤並記錄產品問題，且可透過工具分析，回饋相關人員進行修正|||【技能需求】|||- 熟悉 Selenium、Katalon、Appium、Airtest、Cypress.io等程式撰寫，任一即可|||- 熟悉Git操作指令|||- 熟悉CI / CD流程|||【加分條件】|||- 具備系統壓力測試、效能與API測試相關經驗者|||- 熟悉Docker,軟體測試工程師,QA 自動化測試工程師,600k - 1m TWD Annually,,https://meet.jobs/en/jobs/28531-qa-%E8%87%AA%E5%8B%95%E5%8C%96%E6%B8%AC%E8%A9%A6%E5%B7%A5%E7%A8%8B%E5%B8%AB
MAYO Human Capital,"【工作內容】|||1. 事前分析: 瞭解產品經理提出的需求起源與痛點，進行風險分析|||2. 事前準備: 依據產業知識分析需求和規格，並撰寫測試案例|||3. 事前評估: 依據產品路線與衝刺時程，評估投入人力、可用資源|||4. 事前、進行中、事後: 判斷問題來源為前端、後端或資料庫，並協助對焦如何驗證|||【必要資格】|||1. 手動測試經驗，瞭解為何而戰|||2. 對自動化測試有熱忱，無論有沒有經驗都有實際付諸行動學習|||3. 跨職務的團隊溝通能力，不是語言能力|||4. 認識資料型態，例如: int, float, bool, str, chr, list, dict, tuple|||【加分條件】|||1. 對品質的熱忱，不是對測試的熱忱|||2. 來了再學也可以: 貼近產業知識的需求規格實例化 (Specification by Example) 經驗|||3. 來了再學也可以: 針對 API & SQL 進行正確性以外的測試經驗|||4. 來了再學也可以: 運用 BDD 框架開發自動化測試經驗|||5. 來了再學也可以: 規劃並執行壓力測試 & 負載測試 & 容量測試 & 效能測試的經驗|||6. 自學一小段時間也可以: 運用 Python 3 程式語言進行運算或資料處理的經驗",軟體測試工程師,測試工程師,550k - 980k TWD Annually,Desktop|||Mobile Web,https://meet.jobs/en/jobs/29271-%E6%B8%AC%E8%A9%A6%E5%B7%A5%E7%A8%8B%E5%B8%AB
Ocard_奧理科技股份有限公司,"【關於Ocard】|||我們是由一群平均年齡低於30歲的年輕人組成，快速發展中的新創公司，希望透過我們的創意與技術，讓這個世界變得更美好。|||在Ocard快速發展下，我們正在尋找一位Devops工程師。規劃並打造自動化的流程，讓工程團隊上工作上可以更有效率。如果你對Saas產業有興趣，歡迎投遞履歷與我們分享你的經歷。|||【你需要做的事】|||1. 打造自動化流程(CI/CD)|||2. 協助開發團隊導入新的雲端應用服務|||3. 產品系統環境建置與管理，監控系統效率及穩定性並分析解決各種維運問題|||4. 導入DevOps相關工具, 提升公司技術的競爭力與效率優化|||【你需要具備的條件】|||1. AWS 服務開發經驗|||2. 2年以上的維運工程師經驗。|||3. Docker、Gitlab、 CI/CD管理維運經驗。|||謝謝你用心的準備履歷|||我們會盡快看你的履歷並安排適合者面談,若不符合者也不另做通知,感謝你的體諒!",DevOps / SRE 工程師,【Ocard顧客經營管家】Devops工程師(擴編招募中),800k - 1m TWD Annually,gitlab|||CI / CD|||Docker,https://meet.jobs/zh-TW/jobs/39190-ocard%E9%A1%A7%E5%AE%A2%E7%B6%93%E7%87%9F%E7%AE%A1%E5%AE%B6devops%E5%B7%A5%E7%A8%8B%E5%B8%AB%E6%93%B4%E7%B7%A8%E6%8B%9B%E5%8B%9F%E4%B8%AD
香港時空動漫科技有限公司,職位描述：|||1、負責公司棋牌類游戲ai的數學模型的搭建和改進；|||2、負責ai算法的設計和實現；|||3、負責機器學習相關的案例設計、特徵提取、數據分析。|||崗位要求：|||1、本科及以上計算機、數學相關學歷，具備人工智能相關領域的科研經歷；|||2、熟練掌握各種機器學習的算法和相關工具；|||3、熟悉c/c++或者python語言；|||4、做事追求極致，精益求精|||5、有棋牌遊戲經驗優先,DevOps / SRE 工程師,棋牌AI算法工程師 (駐香港工作),20k - 50k HKD Monthly,,https://meet.jobs/zh-TW/jobs/39290-%E6%A3%8B%E7%89%8Cai%E7%AE%97%E6%B3%95%E5%B7%A5%E7%A8%8B%E5%B8%AB-%E9%A7%90%E9%A6%99%E6%B8%AF%E5%B7%A5%E4%BD%9C
OpenNet Limited 開網有限公司,"● Are experience in DevOps activities, and production support. All aspects involved in delivering web applications to a production system in an enterprise and familiarity with AWS, Git.|||● Have a deep understanding of cloud architecture, AWS technologies, and cloud security best practices.|||● Have strong experience with container and cloud solutions, such as Docker, and Kubernetes.|||● Are following the latest industry trends and are passionate about cloud computing for large-scale systems.|||● Have all of the traits of a good developer and be an experienced leader of people with experience gained in DevOps, including good experience as a Lead Developer or equivalent.|||● Manage a global DevOps team and mentor team members on new technologies in your area of expertise|||● Improve existing infrastructure and CI/CD procedure|||● Holistically improve all aspects of our infrastructure, including reducing costs, improving build and deployment times, streamlining environment provisioning, lowering load times, incorporating the latest techniques and technologies, and more|||● Monitor and maintain the existing cloud infrastructure via autoscaling, automated alerts|||● Take ownership and responsibility for our cloud operation activities|||● Liaise with external security agencies for annual audits as well as perform our own internal security sweeps|||● Aid in reconfiguring existing architecture to allow for rapid deployments to new countries|||● Backend Application Framework: Spring Boot (Java Config + Embedded Tomcat)|||● Frontend Application Framework: VueJS|||● Micro Service Framework: Spring Cloud Dalston (Netflix Eureka + Netflix Eureka + Netflix Ribbon + Feign)|||● Database: AWS RDS, RDS Proxy, MONGODB|||● Public Cache: AWS ElastiCache + Redis|||● Message Queue: Apache RocketMQ, RabbitMQ|||● Distributed Scheduling: Dangdang Elastic Job|||● Data Index and Search: ElasticSearch|||● Log Real-time Visualization: ElasticSearch + Logstash + Kibana, Grafana Loki|||● Business Monitoring: Prometheus + Grafana|||● Reverse Proxy: Nginx|||● CDN: Cloudflare|||● Server Virtualization Container: AWS EKS + AWS EC2|||● Server Operation System: CentOS|||● Static File Storage: AWS S3|||● Inner DNS Resolution: AWS Route 53|||● Network Management: AWS VPC|||● Cluster Management and Scaling: AWS OpsWorks|||● Cluster Monitoring: Prometheus + AWS CloudWatch|||● HTTPS Certificate Management: AWS Certificate Manager|||● Malicious Attack Defending: AWS WAF & Shield|||● Cluster Alert: AWS SNS + Slack|||● Continuous Integration/Deployment: Jenkins, Rancher, ArgoCD|||● Configuration Tool: Ansible, Chef, Salt|||Basic:|||● Fluent in written and spoken English|||● A natural disposition to mentor and guide team members|||● Rich experience with large-scale, AWS-hosted, microservice systems|||● A creative approach to problem solving and crafting simplified solutions|||● Proven experience on Kubernetes, AWS and Web technology|||Plus:|||● Experience forming and leading teams is beneficial|||● Understanding of Java/Spring, Android, and Vue.Js deployment pipelines is a plus|||1. Online test: 120 mins|||2. 1st interview: 120 mins (on-site)|||3. 2nd interview: 30 mins (online, if passed from the 1st interview)|||4. Interview result within 24 hrs",DevOps / SRE 工程師,DevOps Director 運維開發主管,1.8m - 3m TWD Annually,AWS|||CI/CD|||Docker|||Kubernetes|||MySQL|||DevOps,https://meet.jobs/zh-TW/jobs/29226-devops-director-%E9%81%8B%E7%B6%AD%E9%96%8B%E7%99%BC%E4%B8%BB%E7%AE%A1
OpenNet Limited 開網有限公司,"
● Have a deep understanding of cloud architecture, AWS technologies and cloud security best practices|||● Are following the latest industry trends and are passionate about cloud computing for large-scale systems|||● Are a self-driven DevOps Engineer with proven experience in large-scale micro-service systems hosted on AWS|||● Work in a team of DevOps and DBA professionals – initially 3 people, although this will expand throughout the country expansion|||● Improve existing infrastructure and CI/CD procedure|||● Holistically improve all aspects of our infrastructure, including reducing costs, improving build and deployment times, streamlining environment provisioning, lowering load times, incorporating the latest techniques and technologies, and more|||● Monitor and maintain the existing cloud infrastructure via autoscaling, automated alerts|||● Take ownership and responsibility for our cloud operation activities|||● Liaise with external security agencies for annual audits as well as perform our own internal security sweeps|||● Aid in reconfiguring existing architecture to allow for rapid deployments to new countries|||● Report to DevOps Leader/Director|||● Backend Application Framework: Spring Boot (Java Config + Embedded Tomcat)|||● Frontend Application Framework: VueJS|||● Micro Service Framework: Spring Cloud Dalston (Netflix Eureka + Netflix Eureka + Netflix Ribbon + Feign)|||● Database: AWS RDS, RDS Proxy, MONGODB|||● Public Cache: AWS ElastiCache + Redis|||● Message Queue: Apache RocketMQ, RabbitMQ|||● Distributed Scheduling: Dangdang Elastic Job|||● Data Index and Search: ElasticSearch|||● Log Real-time Visualization: ElasticSearch + Logstash + Kibana, Grafana Loki|||● Business Monitoring: Prometheus + Grafana|||● Reverse Proxy: Nginx|||● CDN: Cloudflare|||● Server Virtualization Container: AWS EKS + AWS EC2|||● Server Operation System: CentOS|||● Static File Storage: AWS S3|||● Inner DNS Resolution: AWS Route 53|||● Network Management: AWS VPC|||● Cluster Management and Scaling: AWS OpsWorks|||● Cluster Monitoring: Prometheus + AWS CloudWatch|||● HTTPS Certificate Management: AWS Certificate Manager|||● Malicious Attack Defending: AWS WAF & Shield|||● Cluster Alert: AWS SNS + Slack|||● Continuous Integration/Deployment: Jenkins, Rancher, ArgoCD|||● Configuration Tool: Ansible, Chef, Salt|||Basic:|||● fluent in written and spoken English|||● 1~2+ years of specific experience with large-scale, AWS-hosted, microservice systems|||● 1~3+ years of general experience in the tech industry|||● Proven experience on Kubernetes, AWS and Web technology|||Plus:|||● Experience forming and leading teams is beneficial|||● Understanding of Java/Spring, Android, and Vue.Js deployment pipelines is a plus|||1. Online test: 120 mins|||2. On-site interview: 120 mins|||3. Interview result within 24 hrs",DevOps / SRE 工程師,(Sr.) DevOps Engineer 運維開發工程師,800k - 1.8m TWD Annually,Amazon Web Services (AWS)|||CI/CD|||Kubernetes|||Docker|||ElasticSearch|||MySQL,https://meet.jobs/zh-TW/jobs/17164-sr-devops-engineer-%E9%81%8B%E7%B6%AD%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB
Swifteam Inc.,"Swifteam helps you manage the remote team's onboarding/offboarding and device purchasing, financing, approvals, storage, logistics, and management.|||We’re looking for people with a strong background or interest in building successful products or systems; you’re comfortable in dealing with lots of moving pieces; you have exquisite attention to detail, and you’re comfortable learning new technologies. Software engineering and innovation are at the core of our team.|||As a DevOps Engineer, you will be the core team supporting products, services, and APIs.|||ADDITIONAL REQUIREMENTS:|||Swifteam was launched in 2022 and accelerated by the Y Combinator program. We were building a language learning product and decided to pivot the team to focus on solving the biggest issue we faced as a remote team.|||We look at Swifteam as a constant work in progress. We’re here to support each other in our curiosity and creativity – which we pursue thoughtful discussion and knowledge-sharing among a diverse set of peers and colleagues.|||We want to hear from you and share with you our vision. We will love to connect people passionate about remote work and productivity solutions as much as we do.",DevOps / SRE 工程師,DevOps Engineer,30k - 60k USD Annually,Kubernetes|||Docker|||Amazon Web Services (AWS)|||Python|||Golang|||Java|||Scala|||Git,https://meet.jobs/zh-TW/jobs/36158-devops-engineer
資深系統工程師/DevOps工程師,"1. 開發流程自動化，保障產品整體高可用。|||2. 日常系統部署與監控。|||3. 解決運營中遇到的技術問題，優化業務流程。|||4. DevOps 工具系統評估與實施。|||1. 熟悉ansible、terraform、helm|||2. 熟悉git、gitlab flow|||3. 熟悉prometheus、grafana|||4. 熟悉容器化(docker,k8s)|||5. 至少熟悉任一 CI/CD 工具|||6. 至少熟悉一種日誌收集工具|||7. 至少熟悉任一種程式語言",DevOps / SRE 工程師,JD,80k - 180k TWD Monthly,docker|||Linux|||Devops,https://meet.jobs/zh-TW/jobs/39257-jd-%E8%B3%87%E6%B7%B1%E7%B3%BB%E7%B5%B1%E5%B7%A5%E7%A8%8B%E5%B8%ABdevops%E5%B7%A5%E7%A8%8B%E5%B8%AB
UNIVERSE TECH 天瀚國際科技有限公司,"
【工作內容】|||負責維護系統的基礎架構並排查產品的整體性能和可靠性，優化既有的 CI/CD 流程並且導入更多的自動化來取代原本的人工流程。在系統出現基礎設施的 Outage 或是 Failure 狀況時，協助團隊即時排查 Root Cause 並做出當下適合的對應策略（機器參數調整、資源擴容等），並在事後完善 Postmortem 記錄。|||【工作方式】|||SRE 與工程團隊、PM 共同討論並規劃團隊所需的自動化流程。每天早上成員間會以 Standup Meeting 的方式同步彼此的工作進度和須要互相 cover 的事項。|||除了平時和工程團共同規劃系統架構和之外，工程團隊還有不定期的技術分享或讀書會來讓彼此交流、一起學習進步，工作過程中若突然有想討論的技術/架構設計等問題也可以隨時發起討論。|||【工作精神】|||* 尊重並支持他人|||* 每個人都有權利發表自己的意見|||* 對技術進步有執著，鼓勵嘗試，讓好可以更好|||【上班時間】|||每週五天，每日八小時，早上 9:00 ~ 下午 6:00，中午休息 1 小時半。|||可彈性上下班(最晚10：30上班)，早點來可以早點走，時間自主管理。|||【必備條件】|||* 3 年以上 SRE / DevOps 經驗|||* 熟悉 Linux 系統操作並了解基本的底層運作|||* 熟悉 CI/CD 工具（如：Jenkins, Ansible, Terraform, Circle CI 等）|||* 熟悉主流關聯與非關聯式的資料庫（如：MySQL, Mongo 等）|||* 熟悉主流 Cloud Service 操作（如：AWS, Google Cloud 等）|||* 有良好的 Shell Script 技能|||* 有 Monitoring 與 Log 經驗|||* 有 Docker 與 K8S 佈署管理經驗|||【加分條件】|||* 良好的程式語言技能（如：Go, Java, Python, PHP 等）|||* 深入理解 Networking 原理與相關知識（如：TCP/UDP Protocol, OSI Model, Load Balancing 等）|||* 有 Cache 和 Queue 的使用經驗（如：Redis, Rabbit MQ, Kafka）",DevOps / SRE 工程師,SRE 工程師 Site Reliability Engineer,1.5m - 2m TWD Annually,GCP|||k8s|||docker|||CI / CD,https://meet.jobs/zh-TW/jobs/25745-sre-%E5%B7%A5%E7%A8%8B%E5%B8%AB-site-reliability-engineer
